tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_81	0.049483120024939764	0.7072157318008104	0.862056164864164	0.5555555555555556	0.12195121951219512	0.2	5.0	36.0	4.0	41.0	0.1111111111111111	2.5512026679435866	0.6869942530044147	0.4316230748407501
LSHVd	strmgCAMI2_long_read_sample_80	0.04731573762939724	0.807178925877049	0.8560086746355003	0.5555555555555556	0.1388888888888889	0.22222222222222227	5.0	31.0	4.0	36.0	0.125	2.3806857473341196	0.664343007033135	0.4281002317696666
LSHVd	strmgCAMI2_long_read_sample_8	0.053049635877058916	0.723955346410102	1.0931804246939683	0.5555555555555556	0.12195121951219512	0.2	5.0	36.0	4.0	41.0	0.1111111111111111	2.714362178608399	0.7309302552507941	0.5472452649291045
LSHVd	strmgCAMI2_long_read_sample_79	0.053331734047103244	0.6474547306955147	1.0372790853087959	0.6666666666666666	0.11320754716981132	0.1935483870967742	6.0	47.0	3.0	53.0	0.10714285714285714	2.851971734899821	0.7183279710907282	0.5186548429722655
LSHVd	strmgCAMI2_long_read_sample_77	0.05234634035426469	0.639706344615259	1.000440534376291	0.5555555555555556	0.1111111111111111	0.18518518518518515	5.0	40.0	4.0	45.0	0.10204081632653061	2.651548957859222	0.6965547812512286	0.5004106734493928
LSHVd	strmgCAMI2_long_read_sample_54	0.0484974423985222	0.7627771226366298	0.8568662023545847	0.5555555555555556	0.13513513513513514	0.2173913043478261	5.0	32.0	4.0	37.0	0.12195121951219512	2.4665004083920357	0.6830674271921767	0.4284470257056277
LSHVd	strmgCAMI2_long_read_sample_53	0.04957382283755431	0.6196846632417872	0.9259137872712933	0.5555555555555556	0.1111111111111111	0.18518518518518515	5.0	40.0	4.0	45.0	0.10204081632653061	2.7565351728909104	0.7241343776335764	0.46297703313658806
LSHVd	strmgCAMI2_long_read_sample_52	0.04694605310474567	0.7689030422668278	0.8702261381009372	0.6666666666666666	0.14285714285714285	0.23529411764705882	6.0	36.0	3.0	42.0	0.13333333333333333	2.679301261780575	0.7168373707174046	0.43514570497834176
LSHVd	strmgCAMI2_long_read_sample_28	0.0473575448860538	0.5604569612432238	0.922554833312959	0.7777777777777778	0.1111111111111111	0.19444444444444445	7.0	56.0	2.0	63.0	0.1076923076923077	3.0018238427923887	0.7245296233479789	0.46174816891468806
LSHVd	strmgCAMI2_long_read_sample_27	0.04626254632961837	0.696690586109281	0.8107672136131019	0.5555555555555556	0.11904761904761904	0.196078431372549	5.0	37.0	4.0	42.0	0.10869565217391304	2.6154264403601055	0.6997478930631956	0.40542009461506645
LSHVd	strmgCAMI2_long_read_sample_26	0.04801903271193219	0.7139876134557951	0.8642680428707001	0.5555555555555556	0.1111111111111111	0.18518518518518515	5.0	40.0	4.0	45.0	0.10204081632653061	2.716681720152052	0.7136649827644601	0.43214093569032114
LSHVd	strmgCAMI2_long_read_sample_25	0.04762411806212311	0.7589753679359043	0.8559184754612196	0.5555555555555556	0.1282051282051282	0.20833333333333334	5.0	34.0	4.0	39.0	0.11627906976744186	2.5716181445789412	0.7019448266404131	0.4279757147956293
LSHVd	strmgCAMI2_long_read_sample_24	0.05210494272405157	0.6455870654881184	1.0587390889311274	0.5555555555555556	0.10416666666666667	0.1754385964912281	5.0	43.0	4.0	48.0	0.09615384615384616	2.826246983218392	0.730069809150925	0.5306795268776613
LSHVd	strmgCAMI2_long_read_sample_23	0.053236600534659714	0.6680710111490786	1.0988121238180217	0.6666666666666666	0.13953488372093023	0.23076923076923078	6.0	37.0	3.0	43.0	0.13043478260869565	2.7206678011456096	0.7233509830528974	0.5496022699193721
LSHVd	strmgCAMI2_long_read_sample_22	0.04531930211571126	0.7112839466287177	0.8011406755427798	0.5555555555555556	0.1282051282051282	0.20833333333333334	5.0	34.0	4.0	39.0	0.11627906976744186	2.5154694224847556	0.686618560149578	0.40487271770609373
LSHVd	strmgCAMI2_long_read_sample_21	0.05144356391955378	0.8085518979444598	1.2289297258366496	0.4444444444444444	0.14285714285714285	0.21621621621621623	4.0	24.0	5.0	28.0	0.12121212121212122	2.4709731455137516	0.7415430649494651	0.6144774597062489
LSHVd	strmgCAMI2_long_read_sample_20	0.05140247096134768	0.7366423475836656	1.1410126180455973	0.5555555555555556	0.125	0.20408163265306123	5.0	35.0	4.0	40.0	0.11363636363636363	2.665997993367384	0.7227121478296593	0.5705071647835455
LSHVd	strmgCAMI2_long_read_sample_2	0.04342481078216021	0.8238792327342679	0.749502422171729	0.3333333333333333	0.1	0.15384615384615383	3.0	27.0	6.0	30.0	0.08333333333333333	2.082480536057127	0.6122786484797965	0.37479974765318563
LSHVd	strmgCAMI2_long_read_sample_19	0.05613158734931709	0.7943001756947711	1.2151020126186853	0.5555555555555556	0.16666666666666666	0.2564102564102564	5.0	25.0	4.0	30.0	0.14705882352941177	2.577200097519746	0.7577331769731858	0.6075750055220608
LSHVd	strmgCAMI2_long_read_sample_18	0.05272106435294432	0.6911735479411704	1.0131344316521187	0.5555555555555556	0.10416666666666667	0.1754385964912281	5.0	43.0	4.0	48.0	0.09615384615384616	2.822386608827924	0.7290726058593391	0.506576334200075
LSHVd	strmgCAMI2_long_read_sample_17	0.054073469830074064	0.6952968192503	1.1968601048824667	0.5555555555555556	0.16129032258064516	0.25	5.0	26.0	4.0	31.0	0.14285714285714285	2.52198357245604	0.7344184536162702	0.5984677559098557
LSHVd	strmgCAMI2_long_read_sample_16	0.04524869868523232	0.7866398477363539	0.8037876041657078	0.4444444444444444	0.11428571428571428	0.1818181818181818	4.0	31.0	5.0	35.0	0.1	2.3755673969603124	0.668167323107357	0.4019205297980855
LSHVd	strmgCAMI2_long_read_sample_15	0.04500783161967274	0.7861723701308132	0.8087482998928154	0.4444444444444444	0.11764705882352941	0.18604651162790695	4.0	30.0	5.0	34.0	0.10256410256410256	2.263635480659496	0.6419183361593152	0.4043953807038948
LSHVd	strmgCAMI2_long_read_sample_14	0.04048521244313046	0.8045546428975958	0.688952284907682	0.4444444444444444	0.12903225806451613	0.19999999999999998	4.0	27.0	5.0	31.0	0.1111111111111111	2.2099411041784456	0.6435496035896789	0.344496467745438
LSHVd	strmgCAMI2_long_read_sample_13	0.05361110064112811	0.6548246103213747	1.0268948621695801	0.4444444444444444	0.08888888888888889	0.14814814814814814	4.0	41.0	5.0	45.0	0.08	2.633142431738602	0.6917194363342353	0.5137633955730676
LSHVd	strmgCAMI2_long_read_sample_12	0.05104704391394105	0.6891781760803385	0.918101668866268	0.4444444444444444	0.09302325581395349	0.15384615384615385	4.0	39.0	5.0	43.0	0.08333333333333333	2.6145739483122674	0.6951435360758894	0.4591141921916564
LSHVd	strmgCAMI2_long_read_sample_11	0.047337900444475174	0.7442643076059212	0.8761336094948186	0.6666666666666666	0.14285714285714285	0.23529411764705882	6.0	36.0	3.0	42.0	0.13333333333333333	2.6639752812625117	0.7127369600114679	0.43807118545926393
LSHVd	strmgCAMI2_long_read_sample_10	0.050892084886983636	0.6180811610889687	1.00976939987704	0.5555555555555556	0.10204081632653061	0.1724137931034483	5.0	44.0	4.0	49.0	0.09433962264150944	2.741974561180546	0.7045480909053535	0.5050657660156366
LSHVd	strmgCAMI2_long_read_sample_1	0.054109109395253575	0.6948252468787824	1.1142167842277242	0.5555555555555556	0.1111111111111111	0.18518518518518515	5.0	40.0	4.0	45.0	0.10204081632653061	2.674482711537736	0.7025794166740285	0.5571131275754465
LSHVd	strmgCAMI2_long_read_sample_29	0.04438729827001876	0.7483609095738564	0.8690569187604872	0.6666666666666666	0.17142857142857143	0.27272727272727276	6.0	29.0	3.0	35.0	0.15789473684210525	2.5933003114284414	0.7294082791832344	0.4345445375281321
LSHVd	strmgCAMI2_long_read_sample_3	0.05225790409092575	0.6692425744879179	0.9734007618582012	0.6666666666666666	0.10714285714285714	0.18461538461538463	6.0	50.0	3.0	56.0	0.1016949152542373	2.853668480273972	0.7089240144760636	0.487029612947453
LSHVd	strmgCAMI2_long_read_sample_30	0.046003312676516556	0.81316667633771	0.8167449318903103	0.5555555555555556	0.13513513513513514	0.2173913043478261	5.0	32.0	4.0	37.0	0.12195121951219512	2.4451558853982753	0.6771563199584679	0.4086941082083151
LSHVd	strmgCAMI2_long_read_sample_31	0.053381267861155414	0.6269021071138429	1.029334042092215	0.5555555555555556	0.09615384615384616	0.1639344262295082	5.0	47.0	4.0	52.0	0.08928571428571429	2.768785389399869	0.7007376883332107	0.5155517077766522
LSHVd	strmgCAMI2_long_read_sample_51	0.052682039861134414	0.633214336128595	1.0276809172821053	0.6666666666666666	0.11764705882352941	0.2	6.0	45.0	3.0	51.0	0.1111111111111111	2.7213987367840904	0.6921463439614585	0.5138581867484955
LSHVd	strmgCAMI2_long_read_sample_50	0.05071761295224772	0.7687096134217929	0.9012560749393626	0.5555555555555556	0.13157894736842105	0.2127659574468085	5.0	33.0	4.0	38.0	0.11904761904761904	2.509294265139358	0.6898240082725914	0.45255047187420294
LSHVd	strmgCAMI2_long_read_sample_5	0.04783882110610173	0.7202352558061024	0.8630349918002139	0.5555555555555556	0.125	0.20408163265306123	5.0	35.0	4.0	40.0	0.11363636363636363	2.579870030790262	0.6993641464518778	0.44104539966915984
LSHVd	strmgCAMI2_long_read_sample_49	0.04158670158906797	0.9032692976277916	0.6045018800253785	0.2222222222222222	0.08333333333333333	0.12121212121212122	2.0	22.0	7.0	24.0	0.06451612903225806	1.5428593694512323	0.48547301330082065	0.3022937145733014
LSHVd	strmgCAMI2_long_read_sample_48	0.05365235384069012	0.6226001942889703	1.0483001990767973	0.6666666666666666	0.11538461538461539	0.19672131147540986	6.0	46.0	3.0	52.0	0.10909090909090909	2.861245692591	0.7241379920796792	0.524156127333863
LSHVd	strmgCAMI2_long_read_sample_47	0.05165235437100815	0.7837860023105964	1.1957507284141293	0.5555555555555556	0.16129032258064516	0.25	5.0	26.0	4.0	31.0	0.14285714285714285	2.5898236557005445	0.754173938772388	0.5981837279188068
LSHVd	strmgCAMI2_long_read_sample_46	0.047752497485343534	0.6921176712100677	0.8306772872762046	0.5555555555555556	0.1282051282051282	0.20833333333333334	5.0	34.0	4.0	39.0	0.11627906976744186	2.5524647272838155	0.6967167401100935	0.416089268678799
LSHVd	strmgCAMI2_long_read_sample_45	0.04896895094872393	0.7810425283923226	0.8566635869061345	0.5555555555555556	0.13513513513513514	0.2173913043478261	5.0	32.0	4.0	37.0	0.12195121951219512	2.504356286409945	0.6935511543035993	0.4284144774472147
LSHVd	strmgCAMI2_long_read_sample_44	0.04795606432198207	0.7537662775094212	0.8391564482790471	0.6666666666666666	0.13953488372093023	0.23076923076923078	6.0	37.0	3.0	43.0	0.13043478260869565	2.6854780374375764	0.7139949895865555	0.4195889236570767
LSHVd	strmgCAMI2_long_read_sample_43	0.04777410190985098	0.7896849778445313	0.8533139687320294	0.5555555555555556	0.1388888888888889	0.22222222222222227	5.0	31.0	4.0	36.0	0.125	2.4484647530770767	0.6832570987142461	0.42679163712752843
LSHVd	strmgCAMI2_long_read_sample_98	0.042565194555785626	0.8498610630991642	0.7375805064606727	0.3333333333333333	0.1	0.15384615384615383	3.0	27.0	6.0	30.0	0.08333333333333333	2.013956587600482	0.5921316411858071	0.36901332178335455
LSHVd	strmgCAMI2_long_read_sample_42	0.05016866398480849	0.6343025334485971	0.9027196614105005	0.5555555555555556	0.11627906976744186	0.19230769230769232	5.0	38.0	4.0	43.0	0.10638297872340426	2.6249181604583867	0.6978937785059474	0.4514361234101067
LSHVd	strmgCAMI2_long_read_sample_40	0.04843534491722515	0.6875715033360853	0.88880098867839	0.6666666666666666	0.13953488372093023	0.23076923076923078	6.0	37.0	3.0	43.0	0.13043478260869565	2.6467700780086734	0.7037036043269957	0.44466440266217494
LSHVd	strmgCAMI2_long_read_sample_4	0.04574027625824775	0.6060730772998907	0.8915203830068776	0.7777777777777778	0.1320754716981132	0.22580645161290322	7.0	46.0	2.0	53.0	0.12727272727272726	2.8447402453328943	0.7165065711220653	0.4457633118466219
LSHVd	strmgCAMI2_long_read_sample_39	0.05045526402413205	0.7125918537373478	0.9020082036712735	0.6666666666666666	0.1276595744680851	0.21428571428571427	6.0	41.0	3.0	47.0	0.12	2.72322540453638	0.7073041572034404	0.45102755526851074
LSHVd	strmgCAMI2_long_read_sample_38	0.04372055468537343	0.7617001552083108	0.7446619289984696	0.5555555555555556	0.125	0.20408163265306123	5.0	35.0	4.0	40.0	0.11363636363636363	2.6213710621015145	0.7106144547982157	0.37238533275781743
LSHVd	strmgCAMI2_long_read_sample_37	0.0395831992244018	0.7688524844117905	0.7316951263241097	0.4444444444444444	0.10526315789473684	0.1702127659574468	4.0	34.0	5.0	38.0	0.09302325581395349	2.3976898045663044	0.6591430963511955	0.36584756316205497
LSHVd	strmgCAMI2_long_read_sample_36	0.043818850568799486	0.7305914038714937	0.8109563271711541	0.5555555555555556	0.12195121951219512	0.2	5.0	36.0	4.0	41.0	0.1111111111111111	2.5880255479195364	0.6969100104784925	0.4074559547901284
LSHVd	strmgCAMI2_long_read_sample_35	0.04135096235187453	0.8621178409812941	0.6322965337546633	0.4444444444444444	0.13333333333333333	0.20512820512820512	4.0	26.0	5.0	30.0	0.11428571428571428	1.96119772768247	0.5766197922697559	0.3162472522672914
LSHVd	strmgCAMI2_long_read_sample_34	0.05228775137224914	0.6412393150446322	0.9454940509217847	0.5555555555555556	0.10869565217391304	0.1818181818181818	5.0	41.0	4.0	46.0	0.1	2.673641872309266	0.6983265329474377	0.472763099406272
LSHVd	strmgCAMI2_long_read_sample_33	0.05463773661164995	0.7910354482396715	1.2252712185106458	0.5555555555555556	0.16129032258064516	0.25	5.0	26.0	4.0	31.0	0.14285714285714285	2.5996894149160927	0.7570469137219342	0.6127998396123389
LSHVd	strmgCAMI2_long_read_sample_32	0.03547011257853256	0.9213013143930657	0.6190959687959748	0.2222222222222222	0.2222222222222222	0.2222222222222222	2.0	7.0	7.0	9.0	0.125	0.8630065718443405	0.3927712172647353	0.30971089232735155
LSHVd	strmgCAMI2_long_read_sample_41	0.05155797622806881	0.7147296081807075	1.012273973445086	0.4444444444444444	0.125	0.1951219512195122	4.0	28.0	5.0	32.0	0.10810810810810811	2.456126465035924	0.7086882941806935	0.5061455911975934
LSHVd	strmgCAMI2_long_read_sample_99	0.05374372887688095	0.7693978789269287	1.171929026531936	0.5555555555555556	0.12195121951219512	0.2	5.0	36.0	4.0	41.0	0.1111111111111111	2.7389430941387043	0.7375494658353137	0.5889567078200477
