tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_79	0.053331734047103244	0.6474547306955147	1.3118568237221995	0.5833333333333334	0.0625	0.11290322580645161	7.0	105.0	5.0	112.0	0.05982905982905983	3.852489235253975	0.8164650115083265	0.6672459032490585
LSHVd	strmgCAMI2_long_read_sample_77	0.05234634035426469	0.639706344615259	1.2784794293950748	0.5	0.05660377358490566	0.1016949152542373	6.0	100.0	6.0	106.0	0.05357142857142857	3.716569836913654	0.7969590171352502	0.6496658775331275
LSHVd	strmgCAMI2_long_read_sample_54	0.0484974423985222	0.7627771226366298	1.0410123914786589	0.5	0.08450704225352113	0.14457831325301204	6.0	65.0	6.0	71.0	0.07792207792207792	3.111529083616195	0.729946693950632	0.5267209765415429
LSHVd	strmgCAMI2_long_read_sample_53	0.04957382283755431	0.6196846632417872	1.1677198291672604	0.5833333333333334	0.07368421052631578	0.1308411214953271	7.0	88.0	5.0	95.0	0.07	3.595710518356007	0.7895932639259887	0.5867467083889037
LSHVd	strmgCAMI2_long_read_sample_52	0.04694605310474567	0.7689030422668278	1.074747333953339	0.5	0.07058823529411765	0.12371134020618557	6.0	79.0	6.0	85.0	0.06593406593406594	3.4211812758428337	0.7700764877379905	0.5465777632204195
LSHVd	strmgCAMI2_long_read_sample_28	0.0473575448860538	0.5604569612432238	1.131991992615187	0.8333333333333334	0.07462686567164178	0.136986301369863	10.0	124.0	2.0	134.0	0.07352941176470588	3.885779523406714	0.793365990338365	0.5838823564746601
LSHVd	strmgCAMI2_long_read_sample_27	0.04626254632961837	0.696690586109281	1.0155770726303759	0.5833333333333334	0.08860759493670886	0.15384615384615383	7.0	72.0	5.0	79.0	0.08333333333333333	3.2808043059671714	0.750851003774952	0.5110392570291503
LSHVd	strmgCAMI2_long_read_sample_26	0.04801903271193219	0.7139876134557951	1.0111600968402186	0.5833333333333334	0.07777777777777778	0.1372549019607843	7.0	83.0	5.0	90.0	0.07368421052631578	3.5110387850013476	0.7802638427468541	0.525317814670733
LSHVd	strmgCAMI2_long_read_sample_25	0.04762411806212311	0.7589753679359043	1.0057478789873096	0.5	0.0821917808219178	0.1411764705882353	6.0	67.0	6.0	73.0	0.0759493670886076	3.2072285411955095	0.7475256636704292	0.5176878357577818
LSHVd	strmgCAMI2_long_read_sample_24	0.05210494272405157	0.6455870654881184	1.1813073223742203	0.5833333333333334	0.06666666666666667	0.11965811965811965	7.0	98.0	5.0	105.0	0.06363636363636363	3.8085158364875267	0.8183386943463365	0.655188045720461
LSHVd	strmgCAMI2_long_read_sample_23	0.053236600534659714	0.6680710111490786	1.4336646189629434	0.5833333333333334	0.07526881720430108	0.13333333333333333	7.0	86.0	5.0	93.0	0.07142857142857142	3.7605290688646775	0.8296627739876788	0.7227254124949556
