tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_20	0.04478277330551531	0.5479363124170801	0.46544778400092596	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.7993413254216021	0.4107801821218008	0.232723892000463
LSHVc	strmgCAMI2_short_read_sample_2	0.04096452685818702	0.6755143280369174	0.33029799986809644	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.7258626596715693	0.5235992297373232	0.16514891735958953
LSHVc	strmgCAMI2_short_read_sample_19	0.05253850951683574	0.6325113895823247	0.6349445373286586	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.5036813438946238	0.3633292885125312	0.317472427400543
LSHVc	strmgCAMI2_short_read_sample_18	0.0540233252204789	0.738827158703581	0.6494831858991819	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.5017530214725807	0.45671528222288077	0.32474159294959093
LSHVc	strmgCAMI2_short_read_sample_17	0.05083693057990315	0.6104351401159362	0.5976588598000795	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.5939378400185102	0.42843558819550365	0.29882942990003974
LSHVc	strmgCAMI2_short_read_sample_16	0.048475586493383994	0.4504729670436072	0.5422908988317307	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.704479670077212	0.3620309346858681	0.2711455849886578
LSHVc	strmgCAMI2_short_read_sample_15	0.04860264853551999	0.5738725756147286	0.5516110873413848	0.6	0.6	0.6	3.0	2.0	2.0	5.0	0.42857142857142855	0.7221333529739166	0.4486866796133615	0.27580554367069243
LSHVc	strmgCAMI2_short_read_sample_14	0.040233220204125036	0.49119238230263507	0.3520632498545024	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.7211258052735641	0.5201823115626156	0.1760316249272512
LSHVc	strmgCAMI2_short_read_sample_13	0.050710198694463984	0.7103500921744533	0.5805406625517723	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.6407713535837827	0.583255221330734	0.2902701861407931
LSHVc	strmgCAMI2_short_read_sample_12	0.046327709895263906	0.6771477956365357	0.4741688694741125	0.6	0.75	0.6666666666666665	3.0	1.0	2.0	4.0	0.5	0.7232471221096127	0.5217125182023764	0.23708443473705626
LSHVc	strmgCAMI2_short_read_sample_11	0.044260041509563655	0.7044005524081648	0.4385286234444669	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.6173703263859865	0.5619546884319385	0.21926431172223346
LSHVc	strmgCAMI2_short_read_sample_30	0.048163734223393054	0.5943220381402293	0.5302102125305038	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.5297096130959491	0.48216246856125794	0.2651051062652519
LSHVc	strmgCAMI2_short_read_sample_10	0.044947132506938055	0.41412756927144595	0.479410173407576	0.8	0.4444444444444444	0.5714285714285714	4.0	5.0	1.0	9.0	0.4	0.7389995065362486	0.3363331696535847	0.2397049668513046
LSHVc	strmgCAMI2_short_read_sample_31	0.03994261182929912	0.5391342580219678	0.35852494901727544	0.6	0.5	0.5454545454545454	3.0	3.0	2.0	6.0	0.375	0.752469871311428	0.41996143133855746	0.1792624745086377
LSHVc	strmgCAMI2_short_read_sample_32	0.04086020227708856	0.674378298473279	0.33092037174532135	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.7166423489346512	0.652315977462317	0.16546010314260912
LSHVc	strmgCAMI2_short_read_sample_51	0.04216547870376674	0.5407556037355997	0.3952084901844424	0.6	0.5	0.5454545454545454	3.0	3.0	2.0	6.0	0.375	0.753899106194981	0.42075910251490617	0.1976042450922212
LSHVc	strmgCAMI2_short_read_sample_50	0.05238814763704449	0.676881290334659	0.6114267249185386	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.585378441573721	0.42226128735085855	0.3057133624592693
LSHVc	strmgCAMI2_short_read_sample_5	0.05150799143904845	0.6752726054964808	0.599106101142296	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6475813365231702	0.4671311913871123	0.2995532003477482
LSHVc	strmgCAMI2_short_read_sample_49	0.05276269657337021	0.6635827209276396	0.6349945073903532	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6556944716954529	0.47298358132666934	0.3174974124438828
LSHVc	strmgCAMI2_short_read_sample_48	0.04071252878283551	0.485046920354716	0.3661816514296023	0.6	0.375	0.4615384615384615	3.0	5.0	2.0	8.0	0.3	0.7673142171347385	0.3690001386212948	0.18309073416943403
LSHVc	strmgCAMI2_short_read_sample_47	0.05065404332522811	0.627068183363115	0.5798745210810534	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6433477348869493	0.46407729334427467	0.28993711557196894
LSHVc	strmgCAMI2_short_read_sample_46	0.044431402037336046	0.747296500742598	0.4632102811214232	0.4	1.0	0.5714285714285715	2.0	0.0	3.0	2.0	0.4	0.21139905842103654	0.30498437323262567	0.23160525636333978
LSHVc	strmgCAMI2_short_read_sample_45	0.06233812532788339	0.8625148932191968	0.7440253949005106	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.19829037647618664	0.18049167893122853	0.37201288345669703
LSHVc	strmgCAMI2_short_read_sample_44	0.05100908498616028	0.6066630638864541	0.6019642100235184	0.6	0.6	0.6	3.0	2.0	2.0	5.0	0.42857142857142855	0.6972772358051128	0.4332427056788768	0.30098210501175915
LSHVc	strmgCAMI2_short_read_sample_43	0.05194017751383937	0.6494605083631236	0.5623716192423323	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.7273342437995723	0.5246607532991837	0.28118566902833164
