tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_84	0.05243166284491573	0.6944651656695121	0.6575216271748962	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.89698015133088	0.6050019616345369	0.33040438045874354	0.05243166284491573	0.6944651656695121	0.6674704472783922	0.6666666666666666	0.14285714285714285	0.23529411764705882	4.0	24.0	2.0	28.0	0.13333333333333333	1.9588545754178739	0.5878554480783892	0.33373522363919617
LSHVd	strmgCAMI2_long_read_sample_83	0.05325335433539049	0.6454733130089915	0.6986885116858902	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.9691546734944096	0.6370519665153702	0.3510117089948106	0.05325335433539049	0.6454733130089915	0.7081893523082193	0.6666666666666666	0.15384615384615385	0.25	4.0	22.0	2.0	26.0	0.14285714285714285	2.0265620152911428	0.6220079704948819	0.3540946761541095
LSHVd	strmgCAMI2_long_read_sample_82	0.04728261063645256	0.7934934337345672	0.6307929242349406	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.8343313759186841	0.6025021701893998	0.3166602439008034	0.04728261063645256	0.7934934337345672	0.6387748658122286	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.8784207053787376	0.5990828163024055	0.3193874329061142
LSHVd	strmgCAMI2_long_read_sample_81	0.04982255589637749	0.7904160718393783	0.5943108841308617	0.6666666666666666	0.2	0.30769230769230765	4.0	16.0	2.0	20.0	0.18181818181818182	1.8874979874500126	0.6300623070067529	0.29851407833581045	0.04982255589637749	0.7904160718393783	0.6034135454053567	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.9402712973608895	0.6188087630663747	0.3017067727026785
LSHVd	strmgCAMI2_long_read_sample_80	0.048439791498333135	0.8191165562712662	0.6412011087324123	0.6666666666666666	0.2	0.30769230769230765	4.0	16.0	2.0	20.0	0.18181818181818182	1.8578493456096234	0.6201653472209523	0.32176714946373913	0.048439791498333135	0.8191165562712662	0.6484522846183108	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.8985953556742707	0.6142249368369267	0.32422614230915553
LSHVd	strmgCAMI2_long_read_sample_8	0.05418982132699367	0.7452204786072913	0.6987948451603322	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.8815636932982485	0.6180160375842753	0.3507254600296585	0.05418982132699367	0.7452204786072913	0.7063679335205557	0.6666666666666666	0.16666666666666666	0.26666666666666666	4.0	20.0	2.0	24.0	0.15384615384615385	1.926862562637636	0.6063026825529495	0.35318396676027797
LSHVd	strmgCAMI2_long_read_sample_79	0.05375345431017193	0.6492072756033411	0.6866000251435304	0.6666666666666666	0.14814814814814814	0.24242424242424243	4.0	23.0	2.0	27.0	0.13793103448275862	2.0858554494806016	0.6328758170635324	0.3449268623644096	0.05375345431017193	0.6492072756033411	0.6923096432893716	0.8333333333333334	0.15625	0.2631578947368421	5.0	27.0	1.0	32.0	0.15151515151515152	2.145024964223152	0.6189233756935535	0.34615482164468575
LSHVd	strmgCAMI2_long_read_sample_77	0.052813028863884226	0.6352667887217941	0.6789949918911309	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.9017188356714951	0.6246361702275801	0.34103652804267764	0.052813028863884226	0.6352667887217941	0.6880206062788045	0.6666666666666666	0.16	0.25806451612903225	4.0	21.0	2.0	25.0	0.14814814814814814	1.9567085283914176	0.607885682720158	0.3440103031394022
LSHVd	strmgCAMI2_long_read_sample_54	0.04885719149041426	0.7268502410818712	0.6347380021758763	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.8637601447525727	0.612168306483634	0.31850312414086235	0.04885719149041426	0.7268502410818712	0.6418595841445526	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.903909253583481	0.6072118532099701	0.32092979207227634
LSHVd	strmgCAMI2_long_read_sample_53	0.04969709454756284	0.6546993187219383	0.6214086125446304	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.9733053121084239	0.629344267989239	0.31222006052517437	0.04969709454756284	0.6546993187219383	0.625167095640514	0.8333333333333334	0.18518518518518517	0.303030303030303	5.0	22.0	1.0	27.0	0.17857142857142858	2.03167930793038	0.6164380673347657	0.312583547820257
