	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	rank	Unnamed: 0
31	0.839088199426239	0.839610983198334	0.687899397799626	0.689330585390987	0.988628793276294	0.988635360038668	0.997503457246767	0.997495273721649	0.429166115472947	0.718171747917944	0.372930015870368	0.620744249988174	0.997250119682061	0.988703694961249	0.99929593734094	0.953307942493672	0	0	0	0	0	0	0	0	0	0	0	0	0.839088199426239	0.839610983198334	0.687899397799626	0.689330585390987	0.600085654482715	0.831998683612798	0.54315755929208	0.75189428482414	0.91129466558789	0.911601977804231	0.814865931994653	0.815866309099846	0.002901533669652	0.002903722878254	0.000690064218308	0.000698764783269	0.841529926842993	0.842056080704649	0.688374420355911	0.689812602144421	0.997098466330348	0.997096277121746	0.999309935781692	0.999301235216731	0.994314501270851	0.994317732254939	0.998751786946136	0.998747645709948	contigs	0.251229316586751	0.170591831723024	0.227364727893605	0.202895872498066	0.002205321062296	0.008271521658337	0.000167918659848	0.045470378209529	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	superkingdom	
32	0.789934663695837	0.796365259884375	0.623908520817793	0.64034786248623	0.968249303777315	0.967496068803966	0.956540262621725	0.95659291127206	0.078646245021365	0.829933623280417	0.072505967679927	0.802383998052652	0.991753540906308	0.274510287618897	0.985117449599744	0.276325184114855	0	0	0	0	0	0	0	0	0	0	0	0	0.789934663695837	0.796365259884375	0.623908520817793	0.64034786248623	0.145735627014025	0.412561136664314	0.135070560644978	0.411081892428507	0.876567059121884	0.880193150344186	0.762658913998079	0.774769980099476	0.015457881633515	0.016254757994831	0.019228231343639	0.019377239243374	0.802337095549012	0.809523874556326	0.636140375117583	0.653001223418629	0.984542118366485	0.983745242005169	0.980771768656361	0.980622760756627	0.985675057382479	0.985456141359576	0.979813747174448	0.980292626933724	contigs	0.031045767703594	0.056567017926588	0.028865207288697	0.056854191681893	0.004826835923948	0.053741716402636	0.009003470729441	0.054050368087647	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	phylum	
33	0.722632948304888	0.727627724127963	0.563719885128614	0.57671977072657	0.954087609547463	0.953076464329554	0.926019216372766	0.925522258444527	0.100715777071126	0.825915659702189	0.091488141508438	0.78901058450703	0.979622695656672	0.279062843891733	0.975700628416982	0.278899600805734	0	0	0	0	0	0	0	0	0	0	0	0	0.722632948304888	0.727627724127963	0.563719885128614	0.57671977072657	0.182652869485344	0.417170781262387	0.167290060911572	0.412122180454831	0.829140620838633	0.831909118412868	0.71008401343062	0.720162973523213	0.027528402164556	0.028918420576152	0.04089383712736	0.041415447504093	0.743089001173243	0.74929618638186	0.587755461230907	0.601636829244683	0.972471597835444	0.971081579423847	0.95910616287264	0.958584552495907	0.988031320275182	0.987923124894772	0.980528090179513	0.981113227793238	contigs	0.024130460330912	0.03662716238074	0.022379923329628	0.039352010033663	0.00908698173075	0.039030097241546	0.010924850203512	0.039013925239035	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	class	
34	0.675206849438782	0.679135447514031	0.511509723899432	0.522983308211913	0.948662285626644	0.946367972552606	0.901146245355383	0.897734625795355	0.132518580798986	0.780410975185492	0.122309963472193	0.740504275591453	0.943548418467427	0.267063921311509	0.933697493170245	0.265924675962499	0	0	0	0	0	0	0	0	0	0	0	0	0.675206849438782	0.679135447514031	0.511509723899432	0.522983308211913	0.232397606126148	0.397946749778118	0.216287310407504	0.391320935733129	0.796115439324026	0.797486633693799	0.6657686027815	0.674377228244191	0.030228602903222	0.03420712883155	0.04675630879719	0.050866238302184	0.696253623751083	0.703189542797504	0.536599117959024	0.551011173890177	0.969771397096778	0.96579287116845	0.95324369120281	0.949133761697816	0.990946072569426	0.99068848939502	0.982641179369365	0.98281158493527	contigs	0.018369518708058	0.025459221447737	0.017246714427888	0.027028322141079	0.025382124368813	0.026284967942035	0.028533109534916	0.026276121239315	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	order	
35	0.560647662765673	0.563503811641822	0.416474130228849	0.425130906302664	0.94443361866297	0.941775731560989	0.898335296157796	0.894699327303304	0.121488341555509	0.688060962545424	0.114855501501082	0.658198528585786	0.762053581377005	0.212884800580464	0.75130137657437	0.212196190204695	0	0	0	0	0	0	0	0	0	0	0	0	0.560647662765673	0.563503811641822	0.416474130228849	0.425130906302664	0.209567024212387	0.32516434794137	0.199250502002907	0.320928464176172	0.703120666942303	0.7040778812535	0.573354773785211	0.580395926242047	0.057324611937227	0.061899577280692	0.080148605477081	0.085678262403642	0.594740957348872	0.60068602251385	0.452762405654506	0.464968608774721	0.942675388062773	0.938100422719308	0.919851394522918	0.914321737596358	0.993023146642262	0.992805211881022	0.985487877887236	0.985629121059778	contigs	0.012679104190712	0.02539554331796	0.012139865460866	0.025578515403394	0.038925404041645	0.017253245201169	0.038999157505334	0.017229820453592	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	family	
36	0.418441827313878	0.419491756897541	0.331554801364589	0.334593690729492	0.888058462173028	0.885725703867577	0.862021908930441	0.859775789228177	0.080301939819085	0.578431172124156	0.076571210397807	0.553947117861134	0.666032762187727	0.136647638557718	0.647371691072829	0.133433619243166	0	0	0	0	0	0	0	0	0	0	0	0	0.418441827313878	0.419491756897541	0.331554801364589	0.334593690729492	0.143323692822874	0.221070048666573	0.136944595663619	0.21506325334897	0.566174477525598	0.565750330434626	0.477571858165885	0.479503771004934	0.124850197210387	0.131410038998458	0.146582044832973	0.154176072064403	0.478137372573313	0.482957178567709	0.388502256552241	0.395583146419296	0.875149802789613	0.868589961001542	0.853417955167027	0.845823927935597	0.987781041952913	0.987729726094524	0.981645249065295	0.981913254194136	contigs	0.006762848253871	0.023477534130404	0.006496525150576	0.022999211642117	0.031514522702975	0.009517106132615	0.031564168047261	0.009393586546581	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	genus	
37	0.174686857117437	0.17476853804981	0.129023312202125	0.129254725946478	0.870999633089831	0.869498025437221	0.799597469348762	0.796980014115543	0.02356136913439	0.310631331438581	0.022809209865298	0.300848540145271	0.331618735028861	0.058918957458704	0.324357517421834	0.0578449181557	0	0	0	0	0	0	0	0	0	0	0	0	0.174686857117437	0.17476853804981	0.129023312202125	0.129254725946478	0.043996785497327	0.099050520333687	0.042621242790601	0.097033044674949	0.2779359192133	0.277493482223509	0.213657279016579	0.213231522928851	0.320363230797437	0.326836327877379	0.378977780049244	0.391288809142118	0.257029732694424	0.259622652391103	0.207759574548486	0.212341629146514	0.679636769202563	0.673163672122621	0.621022219950756	0.608711190857882	0.988842431909232	0.988907808082396	0.98754306913758	0.98786111117143	contigs	0.001887564848321	0.01799135457681	0.001833317721516	0.017519473709989	0.017450134301755	0.003468716231319	0.017299565881032	0.003431991437338	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	species	
38	0.008706527361491	0.008708533577856	0.013621773909544	0.013627811037883	0.941191009945871	0.938840168243605	0.955791630951153	0.950236467984378	0.007906621283396	0.013624581752327	0.008405237997411	0.014533902836194	0.437163360577466	0.295526146780453	0.43786872148633	0.295993677065867	0	0	0	0	0	0	0	0	0	0	0	0	0.008706527361491	0.008708533577856	0.013621773909544	0.013627811037883	0.015532321980515	0.026048265620267	0.016493863186516	0.027707318905199	0.017234478197774	0.017236667407989	0.026833372644548	0.026838775134105	0.159730228735864	0.167925128569856	0.108873091100579	0.122570614148743	0.010361585837359	0.010466045637081	0.015286008955074	0.015531518840871	0.840269771264136	0.832074871430144	0.891126908899421	0.877429385851257	0.996433726625118	0.996353717319966	0.997871129290528	0.9976639279181	contigs	0.001913683105211	0.003202562088097	0.001960507687349	0.003275753170778	0.032668597559796	0.024465026618251	0.032706307938706	0.024494940896093	DIAMOND	2.35833958303391	2.35659862541712	3.11032708467119	3.10776210202871	0	0	0	0	0	0	strain	
39	0.844985835788545	0.845468669663546	0.693812991488062	0.695233396358821	0.993803662367095	0.993806535061364	0.997023603619562	0.997025355492131	0.432600195219802	0.666521517675374	0.37734996528756	0.609401003185103	0.998456203222379	0.997641920326624	0.999178940859427	0.998497908199793	0	0	0	0	0	0	0	0	0	0	0	0	0.844985835788545	0.845468669663546	0.693812991488062	0.695233396358821	0.603655242242886	0.79914002633181	0.547812889312627	0.756870500535494	0.915308094079495	0.915590717832316	0.818960019318527	0.819947289876123	0.001602247290135	0.00160361224042	0.000810427868982	0.000814632389281	0.846341884779961	0.846826651247	0.694375732933576	0.695800217752671	0.998397752709865	0.99839638775958	0.999189572131018	0.999185367610719	0.996901872373532	0.996903286841918	0.998511843267419	0.998512679801495	contigs	0.253546120835262	0.227028369702416	0.231003628567065	0.220984297790795	0.000938197345251	0.000977988439195	0.000144687650765	0.000686136761574	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	superkingdom	
40	0.815095877383676	0.821092417569198	0.65294408973952	0.668134943920087	0.968143582850732	0.968335455486899	0.9567701466191	0.957750847123822	0.276878617759715	0.648303916630779	0.258116195028846	0.625124504899166	0.992702470556363	0.993400977052194	0.982093035827252	0.990160002897235	0	0	0	0	0	0	0	0	0	0	0	0	0.815095877383676	0.821092417569198	0.65294408973952	0.668134943920087	0.432990205074433	0.784581622051432	0.408792502531327	0.766395367001328	0.891810904950523	0.89541995241806	0.783932168997246	0.794897760656485	0.015533254672974	0.015456470325235	0.019335219397213	0.018976145851301	0.827956740288787	0.833982848722228	0.665817823434195	0.681058815333164	0.984466745327026	0.984543529674765	0.980664780602787	0.981023854148699	0.985628541139526	0.985814285251461	0.980015710667025	0.980861229502453	contigs	0.097646550825024	0.098042055612784	0.092121591881139	0.095708286784917	0.004894636138075	0.002336813906428	0.011337373990292	0.005040655323853	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	phylum	
41	0.759946296867009	0.765839992037913	0.594716678937997	0.607835366658551	0.952502309998423	0.952628959185686	0.920804080806349	0.921410650409766	0.339439431934834	0.557268197239451	0.309070040901888	0.523946022728199	0.976919909369618	0.985074820072772	0.970588134013686	0.981209771820453	0	0	0	0	0	0	0	0	0	0	0	0	0.759946296867009	0.765839992037913	0.594716678937997	0.607835366658551	0.503821606573851	0.711840184662117	0.468843508616336	0.683119925883197	0.852722318307239	0.856500271643884	0.733377476664233	0.743534976531844	0.0286989814723	0.028492490016365	0.043643914489589	0.042760797951488	0.782400391197919	0.788300640157495	0.621856950510849	0.634987958451524	0.971301018527699	0.971507509983635	0.956356085510411	0.957239202048512	0.987596965049168	0.987780551375122	0.979288771318038	0.980133200824815	contigs	0.070965649618756	0.071937006312215	0.066625494473513	0.069808212310114	0.010611785149219	0.00690516114411	0.013168324465047	0.008611671146826	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	class	
42	0.72257911142222	0.728055162124949	0.538998433951232	0.554139451794786	0.94722747389591	0.946184181443693	0.896302713103015	0.894694188962611	0.386160479321871	0.558621671708447	0.349315297379153	0.518736596732674	0.982656253144783	0.93963873151742	0.967351827767499	0.936180130287891	0	0	0	0	0	0	0	0	0	0	0	0	0.72257911142222	0.728055162124949	0.538998433951232	0.554139451794786	0.554439466909815	0.700682682225481	0.513282036033571	0.667572082573806	0.827851449375254	0.830921276579148	0.687900040536066	0.699762985521636	0.030971001148381	0.032362247888424	0.049525608636451	0.050792735281476	0.745673361972178	0.75240466852	0.567083594096613	0.583791835979162	0.969028998851619	0.967637752111576	0.950474391363549	0.949207264718524	0.990672276671224	0.990629847770939	0.98149689569577	0.982115209172056	contigs	0.049133094011402	0.048020003410146	0.046043134964907	0.046376165844389	0.004567522153927	0.025991303372562	0.009836051355976	0.026174530403225	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	order	
43	0.620934744082396	0.625258008424769	0.438033249393253	0.450514678006759	0.949224399138166	0.948589901555099	0.890703742068951	0.889826705841836	0.36901419443361	0.490334580760696	0.33642275366015	0.454495558713673	0.819150540340811	0.784155148940025	0.801092051697389	0.771817749348347	0	0	0	0	0	0	0	0	0	0	0	0	0.620934744082396	0.625258008424769	0.438033249393253	0.450514678006759	0.508815264275807	0.60337620185788	0.473849821906424	0.572101333173277	0.750090976774818	0.7524118614603	0.59307784041863	0.603886079047408	0.05291195545377	0.0555157251314	0.081985069366314	0.084416294951758	0.655625152970755	0.662009972068362	0.477152641832185	0.492051874146255	0.94708804454623	0.9444842748686	0.918014930633686	0.915583705048242	0.993700834298589	0.993731675853392	0.983886921330591	0.984617484447699	contigs	0.037056589254499	0.037899465832149	0.03490853184169	0.036368437560172	0.041436269543494	0.039284347362561	0.041982874899337	0.039496170374913	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	family	
44	0.472943561192019	0.47760153637225	0.339560583583788	0.352337114604552	0.881066090916686	0.881147307899939	0.851973583537078	0.85275777186203	0.309498582255749	0.381020676898935	0.284418606837958	0.354467409892803	0.751598688056181	0.766217584589852	0.732216175508458	0.751789277307878	0	0	0	0	0	0	0	0	0	0	0	0	0.472943561192019	0.47760153637225	0.339560583583788	0.352337114604552	0.438449395521084	0.50895224214965	0.409696595392249	0.481777513294551	0.614041734896417	0.618047772359373	0.486075467908297	0.499492225516625	0.124872317734806	0.124496736984103	0.145010377428698	0.142275412371434	0.540428066414085	0.545516569209609	0.397151701751175	0.410781175783584	0.875127682265194	0.875503263015896	0.854989622571302	0.857724587628566	0.987561321561202	0.987785862367303	0.978317128981141	0.979710173727911	contigs	0.028261365718629	0.029050701287894	0.026494823281286	0.027549459170366	0.040243971742108	0.035945597083863	0.040591251764576	0.036331652660405	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	genus	
45	0.184468907188801	0.187044404785538	0.100637184160057	0.106798223766785	0.875158818071105	0.875334238596336	0.823067109595161	0.824250958036802	0.114900774978595	0.135148514257907	0.105736210711945	0.125490562059248	0.612447854314383	0.630991565810346	0.607039248673756	0.626226933601045	0	0	0	0	0	0	0	0	0	0	0	0	0.184468907188801	0.187044404785538	0.100637184160057	0.106798223766785	0.193499321399986	0.22261613730205	0.180101682971822	0.209082721442333	0.292070514284174	0.295544403474414	0.172690130308311	0.182297026546757	0.299078691113305	0.296195238047408	0.39200588662585	0.377975757399377	0.263180623630635	0.265761777835395	0.165523287062035	0.171694632544018	0.700921308886695	0.703804761952592	0.60799411337415	0.622024242600623	0.985699734491711	0.985976099895648	0.981279352930854	0.982600660363648	contigs	0.014748348933114	0.015814948259963	0.013835264456363	0.014945553726923	0.049395748019261	0.045925635146284	0.049435659022254	0.045976949880676	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	species	
46	0.010201473665706	0.010201473665706	0.008514363334507	0.008514363334507	0.999625331623129	0.999625331623129	0.999527968614053	0.999527968614053	0.001828869834198	0.001828869834198	0.001930858799965	0.001930858799965	0.999805768941895	0.999805768941895	0.999763481551561	0.999763481551561	0	0	0	0	0	0	0	0	0	0	0	0	0.010201473665706	0.010201473665706	0.008514363334507	0.008514363334507	0.003651061055774	0.003651061055774	0.003854273780882	0.003854273780882	0.020196870175042	0.020196870175042	0.01688492827597	0.01688492827597	0.000190788484886	0.000190788484886	0.00023629489603	0.00023629489603	0.010203420360817	0.010203420360817	0.00851637571062	0.00851637571062	0.999809211515114	0.999809211515114	0.99976370510397	0.99976370510397	0.999812665807987	0.999812665807987	0.999763984346343	0.999763984346343	contigs	0.00131994030499	0.00131994030499	0.001386330136132	0.001386330136132	0.000194231058105	0.000194231058105	0.000236518448439	0.000236518448439	MEGAN	2.29904013788414	2.2815078361246	3.25625840901796	3.21306659037812	0	0	0	0	0	0	strain	
47	0.783058816151386	0.786651822654513	0.783058816151386	0.786651822654513	0.999770135917916	0.999766805274856	0.999227108208341	0.999203112993721	0.128853749697818	0.603717218445664	0.128853749697818	0.603717218445664	0.999608917109153	0.451105975998998	0.999608917109153	0.451105975998998	0	0	0	0	0	0	0	0	0	0	0	0	0.783058816151386	0.786651822654513	0.783058816151386	0.786651822654513	0.227928333753141	0.514273857064944	0.227928333753141	0.514273857064944	0.877100007319334	0.879383796352121	0.877100007319334	0.879383796352121	0.000365889460115	0.000408405275411	0.000365889460115	0.000408405275411	0.783343056934134	0.786970405996709	0.783343056934134	0.786970405996709	0.999634110539885	0.999591594724589	0.999634110539885	0.999591594724589	1.00202772216557	1.00229872427434	0.999671823168366	0.999663177535716	short reads	0.055072577856945	0.108170793747769	0.055072577856945	0.108170793747769	0.000140049889081	0.095380930935355	0.000140049889081	0.095380930935355	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	class	346
48	0.763118661794695	0.769796938281913	0.763118661794695	0.769796938281913	0.999749733980862	0.999655900208755	0.999394255348865	0.999138094211432	0.062504339899155	0.526471562677413	0.062504339899155	0.526471562677413	0.9985174149266	0.265907774372513	0.9985174149266	0.265907774372513	0	0	0	0	0	0	0	0	0	0	0	0	0.763118661794695	0.769796938281913	0.763118661794695	0.769796938281913	0.117400453462492	0.352950128944145	0.117400453462492	0.352950128944145	0.864449325306079	0.868596049161637	0.864449325306079	0.868596049161637	0.000447079447434	0.000804418760833	0.000447079447434	0.000804418760833	0.763451003753826	0.770406175572609	0.763451003753826	0.770406175572609	0.999552920552566	0.999195581239167	0.999552920552566	0.999195581239167	1.00079192614951	1.00131299164909	0.999759185279426	0.999662445744611	short reads	0.017689928064432	0.060765685808139	0.017689928064432	0.060765685808139	0.00074568340135	0.037891587827606	0.00074568340135	0.037891587827606	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	family	348
49	0.78711484620967	0.793619302982656	0.78711484620967	0.793619302982656	0.999602451897007	0.999334439634765	0.999333582382856	0.998688546462755	0.038329158519373	0.480702549277627	0.038329158519373	0.480702549277627	0.986638225178898	0.146707534094532	0.986638225178898	0.146707534094532	0	0	0	0	0	0	0	0	0	0	0	0	0.78711484620967	0.793619302982656	0.78711484620967	0.793619302982656	0.073665734500195	0.224569671478697	0.073665734500195	0.224569671478697	0.879472381281124	0.883059148427743	0.879472381281124	0.883059148427743	0.00113704742341	0.002321098021423	0.00113704742341	0.002321098021423	0.788000993061248	0.795445768661697	0.788000993061248	0.795445768661697	0.99886295257659	0.997678901978577	0.99886295257659	0.997678901978577	1.00051560984826	1.00143839323954	0.999766727322326	0.999537310780641	short reads	0.008736389161565	0.047879670009559	0.008736389161565	0.047879670009559	0.012178157073912	0.018158311268648	0.012178157073912	0.018158311268648	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	genus	349
50	0.774701212364381	0.78132835360729	0.774701212364381	0.78132835360729	0.99986219065468	0.999809279228285	0.999582733400829	0.999387010281152	0.079626592625101	0.558823163105359	0.079626592625101	0.558823163105359	0.99906523770843	0.35587615298809	0.99906523770843	0.35587615298809	0	0	0	0	0	0	0	0	0	0	0	0	0.774701212364381	0.78132835360729	0.774701212364381	0.78132835360729	0.14684251774062	0.43424504978192	0.14684251774062	0.43424504978192	0.871939084005844	0.876024244763562	0.871939084005844	0.876024244763562	0.000214761557183	0.000457796706921	0.000214761557183	0.000457796706921	0.774864654507471	0.781682969638797	0.774864654507471	0.781682969638797	0.999785238442817	0.999542203293079	0.999785238442817	0.999542203293079	1.00082070851805	1.00161534218747	0.999825604410808	0.999745703120517	short reads	0.028268692239075	0.075955544755371	0.028268692239075	0.075955544755371	0.000641901082821	0.057389841562383	0.000641901082821	0.057389841562383	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	order	347
51	0.779815104545775	0.782260536428519	0.779815104545775	0.782260536428519	0.999973934545156	0.999967479851596	0.999738233525923	0.999679182216246	0.140919227032381	0.541648050838847	0.140919227032381	0.541648050838847	0.999766010795682	0.440416623370747	0.999766010795682	0.440416623370747	0	0	0	0	0	0	0	0	0	0	0	0	0.779815104545775	0.782260536428519	0.779815104545775	0.782260536428519	0.246033075767518	0.4821525304521	0.246033075767518	0.4821525304521	0.875163376657173	0.876731720614579	0.875163376657173	0.876731720614579	0.000105843888991	0.000148738819885	0.000105843888991	0.000148738819885	0.779897203099031	0.782375955362734	0.779897203099031	0.782375955362734	0.999894156111009	0.999851261180115	0.999894156111009	0.999851261180115	1.00086164040419	1.00109216066062	0.999886335867623	0.999858878453609	short reads	0.081158097630564	0.15385641750426	0.081158097630564	0.15385641750426	0.000125582124934	0.135157169071853	0.000125582124934	0.135157169071853	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	phylum	345
52	0.699164373070682	0.700181549487168	0.699164373070682	0.700181549487168	0.968698521873158	0.96609755887777	0.967408504769311	0.964117360013172	0.012791678842117	0.410870057241376	0.012791678842117	0.410870057241376	0.430240477320032	0.026957629824349	0.430240477320032	0.026957629824349	0	0	0	0	0	0	0	0	0	0	0	0	0.699164373070682	0.700181549487168	0.699164373070682	0.700181549487168	0.024803577249729	0.050572736634216	0.024803577249729	0.050572736634216	0.79321176876049	0.790941358765097	0.79321176876049	0.790941358765097	0.079840262206903	0.087641648868584	0.079840262206903	0.087641648868584	0.755526125801255	0.763098629188308	0.755526125801255	0.763098629188308	0.920159737793097	0.912358351131416	0.920159737793097	0.912358351131416	0.991166456774354	0.991638189916676	0.988543666460551	0.987560282776182	short reads	0.00215032205329	0.041583854653352	0.00215032205329	0.041583854653352	0.05152924765846	0.003267687512268	0.05152924765846	0.003267687512268	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	species	350
53	0.910897448655221	0.918789430999266	0.910897448655221	0.918789430999266	0.999999429467254	0.999849852243515	0.99999942946718	0.999849852224151	0.049780384665375	0.754958302440404	0.049780384665375	0.754958302440404	0.999996435677373	0.200841638239489	0.999996435677373	0.200841638239489	0	0	0	0	0	0	0	0	0	0	0	0	0.910897448655221	0.918789430999266	0.910897448655221	0.918789430999266	0.094100014309809	0.313904876314773	0.094100014309809	0.313904876314773	0.950913040794266	0.955115504554795	0.950913040794266	0.955115504554795	3.6391713748294E-07	0.000202122916287	3.6391713748294E-07	0.000202122916287	0.910897766006949	0.918967608729664	0.910897766006949	0.918967608729664	0.999999636082862	0.999797877083713	0.999999636082862	0.999797877083713	0.999999722740417	0.999926514842244	0.999999722740389	0.999926514834409	short reads	0.016446788792129	0.064190149529561	0.016446788792129	0.064190149529561	3.42473599835661E-06	0.031300336876589	3.42473599835661E-06	0.031300336876589	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	strain	351
54	0.782333103112005	0.782346271374314	0.782333103112005	0.782346271374314	0.999968697260656	0.99996729961315	0	0.140711791703671	0.209123579072289	0.350361120695709	0.209123579072289	0.350361120695709	0.999834623890569	0.670505089613706	0.999834623890569	0.670505089613706	0	0	0	0	0	0	0	0	0	0	0	0	0.782333103112005	0.782346271374314	0.782333103112005	0.782346271374314	0.345669836390519	0.458729423227618	0.345669836390519	0.458729423227618	0.876769750832719	0.876775102983821	0.876769750832719	0.876775102983821	0.000165376109431	0.000173203869147	0.000165376109431	0.000173203869147	0.782461714979682	0.782480845374774	0.782461714979682	0.782480845374774	0.999834623890569	0.999826796130853	0.999834623890569	0.999826796130853	1.00290510162638	1.002962395774	0.999669302931369	0.999657366637495	short reads	0.209123579072289	0.271513715662	0.209123579072289	0.271513715662		0.329329534276863		0.329329534276863	Ganon	1.14989566415219	1.11880313629715	1.14989566415219	1.11880313629715	0	0	0	0	0	0	superkingdom	344
63	0.579843511683258	0.582417684246727	0.579843511683258	0.582417684246727	0.978318300319666	0.977559600734605	0.977166465377716	0.976341865802507	0.032569346293155	0.366146106813506	0.032569346293155	0.366146106813506	0.987464499089176	0.12419019728485	0.987464499089176	0.12419019728485	0	0	0	0	0	0	0	0	0	0	0	0	0.579843511683258	0.582417684246727	0.579843511683258	0.582417684246727	0.063018467419462	0.185070411230277	0.063018467419462	0.185070411230277	0.730583533497867	0.73233145905655	0.730583533497867	0.73233145905655	0.010329596476137	0.011329999905027	0.010329596476137	0.011329999905027	0.585799108302808	0.58898954173442	0.585799108302808	0.58898954173442	0.989670403523863	0.988670000094973	0.989670403523863	0.988670000094973	0.992454553516815	0.992298779203012	0.990321740217672	0.99001559369888	short reads	0.015665075127743	0.092315538032031	0.015665075127743	0.092315538032031	0.003723006052827	0.035248107622845	0.003723006052827	0.035248107622845	Kraken cami1	1.90209413101862	1.89102226842548	1.90209413101862	1.89102226842548	0	0	0	0	0	0	class	330
