	0
('10394.H1.None.amb.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.8020849004293544
('10394.H1.None.amb.4weeks.II', '10394.H10.None.4C.1week.II')	6.276613999865895
('10394.H1.None.amb.4weeks.II', '10394.H10.None.4C.4weeks.II')	2.7200050740459263
('10394.H1.None.amb.4weeks.II', '10394.H10.None.amb.4weeks.II')	2.2481484727184218
('10394.H1.None.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	9.451678929939987
('10394.H1.None.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	6.433261150161522
('10394.H1.None.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	4.255086119281287
('10394.H1.None.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	3.097764996228021
('10394.H1.None.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	6.447286809166751
('10394.H1.None.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	4.133596080405315
('10394.H1.None.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	4.304412500260806
('10394.H1.None.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	4.164312222921132
('10394.H1.None.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	4.192210233227905
('10394.H1.None.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	4.23385985327423
('10394.H1.None.freezethaw.1week.II', '10394.H1.Omni.4C.1week.II')	2.930841589822087
('10394.H1.None.freezethaw.1week.II', '10394.H1.Omni.4C.4weeks.II')	1.0358500065247407
('10394.H1.None.freezethaw.1week.II', '10394.H1.Omni.amb.1week.II')	2.4946026971073287
('10394.H1.None.freezethaw.1week.II', '10394.H1.Omni.amb.4weeks.II')	2.661934376608606
('10394.H1.None.freezethaw.1week.II', '10394.H1.Omni.freezethaw.1week.II')	1.9868856658709948
('10394.H1.None.freezethaw.1week.II', '10394.H1.Omni.heat.1week.II')	1.4108364692232078
('10394.H1.None.freezethaw.1week.II', '10394.H1.RNA.4C.4weeks.II')	2.341306186153327
('10394.H1.None.freezethaw.1week.II', '10394.H1.RNA.amb.4weeks.II')	2.6298470202240636
('10394.H1.None.freezethaw.1week.II', '10394.H1.RNA.freezethaw.1week.II')	1.5841872005135924
('10394.H1.None.freezethaw.1week.II', '10394.H10.70etoh.4C.4weeks.II')	5.717655911722902
('10394.H1.None.freezethaw.1week.II', '10394.H10.70etoh.amb.4weeks.II')	3.3065150213317955
('10394.H1.None.freezethaw.1week.II', '10394.H10.70etoh.freezethaw.1week.II')	2.125885403076788
('10394.H1.None.freezethaw.1week.II', '10394.H10.95etoh.4C.4weeks.II')	4.0826181275156825
('10394.H1.None.freezethaw.1week.II', '10394.H10.95etoh.amb.4weeks.II')	3.7475624271818537
('10394.H1.None.freezethaw.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	5.6928179689885035
('10394.H1.None.freezethaw.1week.II', '10394.H10.FTA.4C.1week.II')	2.3652158813767468
('10394.H1.None.freezethaw.1week.II', '10394.H10.FTA.4C.4weeks.II')	2.4369445644211756
('10394.H1.None.freezethaw.1week.II', '10394.H10.FTA.amb.1week.II')	3.5598818797889087
('10394.H1.None.freezethaw.1week.II', '10394.H10.FTA.amb.4weeks.II')	3.501085568356273
('10394.H1.None.freezethaw.1week.II', '10394.H10.FTA.heat.1week.II')	2.158004918572618
('10394.H1.None.freezethaw.1week.II', '10394.H10.None.4C.1week.II')	5.610804669422141
('10394.H1.None.freezethaw.1week.II', '10394.H10.None.4C.4weeks.II')	2.104055398152569
('10394.H1.None.freezethaw.1week.II', '10394.H10.None.amb.4weeks.II')	2.051209318524549
('10394.H1.None.freezethaw.1week.II', '10394.H10.None.freezethaw.1week.II')	8.701549429426239
('10394.H1.None.freezethaw.1week.II', '10394.H10.Omni.4C.1week.II')	5.793312883910872
('10394.H1.None.freezethaw.1week.II', '10394.H10.Omni.4C.4weeks.II')	3.686676128739798
('10394.H1.None.freezethaw.1week.II', '10394.H10.Omni.amb.1week.II')	2.4984046897116676
('10394.H1.None.freezethaw.1week.II', '10394.H10.Omni.amb.4weeks.II')	5.823929088051665
('10394.H1.None.freezethaw.1week.II', '10394.H10.Omni.freezethaw.1week.II')	3.5559708087291306
('10394.H1.None.freezethaw.1week.II', '10394.H10.Omni.heat.1week.II')	3.6672651614428458
('10394.H1.None.freezethaw.1week.II', '10394.H10.RNA.4C.4weeks.II')	3.5552690172540116
('10394.H1.None.freezethaw.1week.II', '10394.H10.RNA.amb.4weeks.II')	3.556939376762772
('10394.H1.None.freezethaw.1week.II', '10394.H10.RNA.freezethaw.1week.II')	3.5484724256049707
('10394.H1.Omni.4C.1week.II', '10394.H1.Omni.4C.4weeks.II')	2.8201724583273466
('10394.H1.Omni.4C.1week.II', '10394.H1.Omni.amb.1week.II')	1.4288654722017304
('10394.H1.Omni.4C.1week.II', '10394.H1.Omni.amb.4weeks.II')	1.8566265991646143
('10394.H1.Omni.4C.1week.II', '10394.H1.Omni.freezethaw.1week.II')	2.4377954450303214
('10394.H1.Omni.4C.1week.II', '10394.H1.Omni.heat.1week.II')	2.1577774684514712
('10394.H1.Omni.4C.1week.II', '10394.H1.RNA.4C.4weeks.II')	1.4590223839311345
('10394.H1.Omni.4C.1week.II', '10394.H1.RNA.amb.4weeks.II')	1.4229691955907031
('10394.H1.Omni.4C.1week.II', '10394.H1.RNA.freezethaw.1week.II')	2.802679711581226
('10394.H1.Omni.4C.1week.II', '10394.H10.70etoh.4C.4weeks.II')	6.437262512222296
('10394.H1.Omni.4C.1week.II', '10394.H10.70etoh.amb.4weeks.II')	3.281871259810237
('10394.H1.Omni.4C.1week.II', '10394.H10.70etoh.freezethaw.1week.II')	3.8227236568544174
('10394.H1.Omni.4C.1week.II', '10394.H10.95etoh.4C.4weeks.II')	5.65109595190333
('10394.H1.Omni.4C.1week.II', '10394.H10.95etoh.amb.4weeks.II')	3.6688402529384847
('10394.H1.Omni.4C.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	5.838029824675857
('10394.H1.Omni.4C.1week.II', '10394.H10.FTA.4C.1week.II')	3.545659427499163
('10394.H1.Omni.4C.1week.II', '10394.H10.FTA.4C.4weeks.II')	3.7009290234631127
('10394.H1.Omni.4C.1week.II', '10394.H10.FTA.amb.1week.II')	3.4283375494245028
('10394.H1.Omni.4C.1week.II', '10394.H10.FTA.amb.4weeks.II')	3.3508796031655304
('10394.H1.Omni.4C.1week.II', '10394.H10.FTA.heat.1week.II')	3.5864974184048015
('10394.H1.Omni.4C.1week.II', '10394.H10.None.4C.1week.II')	6.255665714916483
('10394.H1.Omni.4C.1week.II', '10394.H10.None.4C.4weeks.II')	3.7173902797414646
('10394.H1.Omni.4C.1week.II', '10394.H10.None.amb.4weeks.II')	4.759115016899871
('10394.H1.Omni.4C.1week.II', '10394.H10.None.freezethaw.1week.II')	8.52887524943099
('10394.H1.Omni.4C.1week.II', '10394.H10.Omni.4C.1week.II')	6.476118631545857
('10394.H1.Omni.4C.1week.II', '10394.H10.Omni.4C.4weeks.II')	3.37688653775194
('10394.H1.Omni.4C.1week.II', '10394.H10.Omni.amb.1week.II')	3.5401319456395663
('10394.H1.Omni.4C.1week.II', '10394.H10.Omni.amb.4weeks.II')	6.505595194672871
('10394.H1.Omni.4C.1week.II', '10394.H10.Omni.freezethaw.1week.II')	3.5043379001028656
('10394.H1.Omni.4C.1week.II', '10394.H10.Omni.heat.1week.II')	3.289970727673088
('10394.H1.Omni.4C.1week.II', '10394.H10.RNA.4C.4weeks.II')	3.5540476498149736
('10394.H1.Omni.4C.1week.II', '10394.H10.RNA.amb.4weeks.II')	3.3034190759395674
('10394.H1.Omni.4C.1week.II', '10394.H10.RNA.freezethaw.1week.II')	3.392922433103729
('10394.H1.Omni.4C.4weeks.II', '10394.H1.Omni.amb.1week.II')	2.3127220993238753
('10394.H1.Omni.4C.4weeks.II', '10394.H1.Omni.amb.4weeks.II')	2.0841806906460625
('10394.H1.Omni.4C.4weeks.II', '10394.H1.Omni.freezethaw.1week.II')	1.7407377434645914
('10394.H1.Omni.4C.4weeks.II', '10394.H1.Omni.heat.1week.II')	1.1204330492708974
('10394.H1.Omni.4C.4weeks.II', '10394.H1.RNA.4C.4weeks.II')	2.750753299367376
('10394.H1.Omni.4C.4weeks.II', '10394.H1.RNA.amb.4weeks.II')	2.3104170479192505
('10394.H1.Omni.4C.4weeks.II', '10394.H1.RNA.freezethaw.1week.II')	1.3756519962230853
('10394.H1.Omni.4C.4weeks.II', '10394.H10.70etoh.4C.4weeks.II')	5.940286849479899
('10394.H1.Omni.4C.4weeks.II', '10394.H10.70etoh.amb.4weeks.II')	3.559703417179575
('10394.H1.Omni.4C.4weeks.II', '10394.H10.70etoh.freezethaw.1week.II')	2.350160829393505
('10394.H1.Omni.4C.4weeks.II', '10394.H10.95etoh.4C.4weeks.II')	4.25718048109767
('10394.H1.Omni.4C.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	3.9246536054609353
('10394.H1.Omni.4C.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	5.812701543617289
('10394.H1.Omni.4C.4weeks.II', '10394.H10.FTA.4C.1week.II')	2.1012600817344964
('10394.H1.Omni.4C.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	2.322894339212674
('10394.H1.Omni.4C.4weeks.II', '10394.H10.FTA.amb.1week.II')	3.6785486291477176
('10394.H1.Omni.4C.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	3.643575485553756
('10394.H1.Omni.4C.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.177957144149697
('10394.H1.Omni.4C.4weeks.II', '10394.H10.None.4C.1week.II')	5.853409345726996
('10394.H1.Omni.4C.4weeks.II', '10394.H10.None.4C.4weeks.II')	2.368401835675308
('10394.H1.Omni.4C.4weeks.II', '10394.H10.None.amb.4weeks.II')	2.385780526131846
('10394.H1.Omni.4C.4weeks.II', '10394.H10.None.freezethaw.1week.II')	8.506879615250504
('10394.H1.Omni.4C.4weeks.II', '10394.H10.Omni.4C.1week.II')	6.0079266475854975
('10394.H1.Omni.4C.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	3.872829914514446
('10394.H1.Omni.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.302149530241659
('10394.H1.Omni.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	6.09804375482485
('10394.H1.Omni.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	3.7433779771947377
('10394.H1.Omni.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	3.7685507067607387
('10394.H1.Omni.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	3.752278253568749
('10394.H1.Omni.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	3.6728491379511246
('10394.H1.Omni.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	3.659037540397129
('10394.H1.Omni.amb.1week.II', '10394.H1.Omni.amb.4weeks.II')	1.515745782887223
('10394.H1.Omni.amb.1week.II', '10394.H1.Omni.freezethaw.1week.II')	2.382054816690191
('10394.H1.Omni.amb.1week.II', '10394.H1.Omni.heat.1week.II')	2.163905502358276
('10394.H1.Omni.amb.1week.II', '10394.H1.RNA.4C.4weeks.II')	1.4403465938794775
('10394.H1.Omni.amb.1week.II', '10394.H1.RNA.amb.4weeks.II')	1.3251365145347778
('10394.H1.Omni.amb.1week.II', '10394.H1.RNA.freezethaw.1week.II')	2.3432174444514975
('10394.H1.Omni.amb.1week.II', '10394.H10.70etoh.4C.4weeks.II')	6.153361082684119
('10394.H1.Omni.amb.1week.II', '10394.H10.70etoh.amb.4weeks.II')	3.2142542903165046
('10394.H1.Omni.amb.1week.II', '10394.H10.70etoh.freezethaw.1week.II')	3.701909133662956
('10394.H1.Omni.amb.1week.II', '10394.H10.95etoh.4C.4weeks.II')	5.251502907250306
('10394.H1.Omni.amb.1week.II', '10394.H10.95etoh.amb.4weeks.II')	3.397492059013444
('10394.H1.Omni.amb.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	6.044923831415456
('10394.H1.Omni.amb.1week.II', '10394.H10.FTA.4C.1week.II')	3.418209343128062
('10394.H1.Omni.amb.1week.II', '10394.H10.FTA.4C.4weeks.II')	3.503877531388802
('10394.H1.Omni.amb.1week.II', '10394.H10.FTA.amb.1week.II')	3.3113424731308614
('10394.H1.Omni.amb.1week.II', '10394.H10.FTA.amb.4weeks.II')	3.2281510004383533
('10394.H1.Omni.amb.1week.II', '10394.H10.FTA.heat.1week.II')	3.365384952525049
('10394.H1.Omni.amb.1week.II', '10394.H10.None.4C.1week.II')	6.078972329166722
('10394.H1.Omni.amb.1week.II', '10394.H10.None.4C.4weeks.II')	3.6217844701373068
('10394.H1.Omni.amb.1week.II', '10394.H10.None.amb.4weeks.II')	4.244682378124595
('10394.H1.Omni.amb.1week.II', '10394.H10.None.freezethaw.1week.II')	8.652896122271036
('10394.H1.Omni.amb.1week.II', '10394.H10.Omni.4C.1week.II')	6.32722457294823
('10394.H1.Omni.amb.1week.II', '10394.H10.Omni.4C.4weeks.II')	3.188012375479214
('10394.H1.Omni.amb.1week.II', '10394.H10.Omni.amb.1week.II')	3.206040074660555
('10394.H1.Omni.amb.1week.II', '10394.H10.Omni.amb.4weeks.II')	5.906357407891351
('10394.H1.Omni.amb.1week.II', '10394.H10.Omni.freezethaw.1week.II')	3.3873526697785366
('10394.H1.Omni.amb.1week.II', '10394.H10.Omni.heat.1week.II')	3.1337824535360648
('10394.H1.Omni.amb.1week.II', '10394.H10.RNA.4C.4weeks.II')	3.383178296772095
('10394.H1.Omni.amb.1week.II', '10394.H10.RNA.amb.4weeks.II')	3.2429738919405326
('10394.H1.Omni.amb.1week.II', '10394.H10.RNA.freezethaw.1week.II')	3.2020680613825663
('10394.H1.Omni.amb.4weeks.II', '10394.H1.Omni.freezethaw.1week.II')	2.745980610973441
('10394.H1.Omni.amb.4weeks.II', '10394.H1.Omni.heat.1week.II')	2.347006902269128
('10394.H1.Omni.amb.4weeks.II', '10394.H1.RNA.4C.4weeks.II')	1.7770317519062298
('10394.H1.Omni.amb.4weeks.II', '10394.H1.RNA.amb.4weeks.II')	1.4985410102724317
('10394.H1.Omni.amb.4weeks.II', '10394.H1.RNA.freezethaw.1week.II')	2.6896842053153662
('10394.H1.Omni.amb.4weeks.II', '10394.H10.70etoh.4C.4weeks.II')	6.138776533896659
('10394.H1.Omni.amb.4weeks.II', '10394.H10.70etoh.amb.4weeks.II')	2.9861034070584944
('10394.H1.Omni.amb.4weeks.II', '10394.H10.70etoh.freezethaw.1week.II')	3.508739844524636
('10394.H1.Omni.amb.4weeks.II', '10394.H10.95etoh.4C.4weeks.II')	5.393944450125188
('10394.H1.Omni.amb.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	3.4149832375715476
('10394.H1.Omni.amb.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	6.109596864403896
('10394.H1.Omni.amb.4weeks.II', '10394.H10.FTA.4C.1week.II')	3.1768091988708274
('10394.H1.Omni.amb.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	3.4232108382949162
('10394.H1.Omni.amb.4weeks.II', '10394.H10.FTA.amb.1week.II')	3.154795231217814
('10394.H1.Omni.amb.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	3.095963130275011
('10394.H1.Omni.amb.4weeks.II', '10394.H10.FTA.heat.1week.II')	3.317631021326209
('10394.H1.Omni.amb.4weeks.II', '10394.H10.None.4C.1week.II')	5.997274725601173
('10394.H1.Omni.amb.4weeks.II', '10394.H10.None.4C.4weeks.II')	3.5626545324340215
('10394.H1.Omni.amb.4weeks.II', '10394.H10.None.amb.4weeks.II')	3.983847055489284
('10394.H1.Omni.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	8.44573938563701
('10394.H1.Omni.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	6.151233908019302
('10394.H1.Omni.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	3.1166024827369547
('10394.H1.Omni.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	3.280303369870346
('10394.H1.Omni.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	6.242205423897494
('10394.H1.Omni.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	3.228042553339362
('10394.H1.Omni.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	3.0328370402031997
('10394.H1.Omni.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	3.245753287508444
('10394.H1.Omni.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	3.1529431389473244
('10394.H1.Omni.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	3.1372715273363094
('10394.H1.Omni.freezethaw.1week.II', '10394.H1.Omni.heat.1week.II')	1.0485759881411774
('10394.H1.Omni.freezethaw.1week.II', '10394.H1.RNA.4C.4weeks.II')	2.793300145738616
('10394.H1.Omni.freezethaw.1week.II', '10394.H1.RNA.amb.4weeks.II')	2.8351236411532783
('10394.H1.Omni.freezethaw.1week.II', '10394.H1.RNA.freezethaw.1week.II')	1.273624675953188
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.70etoh.4C.4weeks.II')	6.801311977718078
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.70etoh.amb.4weeks.II')	4.368965764686285
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.70etoh.freezethaw.1week.II')	3.194769373410223
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.95etoh.4C.4weeks.II')	4.804671944206467
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.95etoh.amb.4weeks.II')	4.5817316798749586
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	6.564920693222285
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.FTA.4C.1week.II')	2.911230294130527
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.FTA.4C.4weeks.II')	3.0210809975631676
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.FTA.amb.1week.II')	4.54409435571431
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.FTA.amb.4weeks.II')	4.319089725484464
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.FTA.heat.1week.II')	2.8881220381070376
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.None.4C.1week.II')	6.676797387359547
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.None.4C.4weeks.II')	3.043664154825976
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.None.amb.4weeks.II')	3.604931461306997
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.None.freezethaw.1week.II')	8.488201943662784
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.Omni.4C.1week.II')	6.922965379195818
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.Omni.4C.4weeks.II')	4.319616337830191
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.Omni.amb.1week.II')	2.7231817129349976
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.Omni.amb.4weeks.II')	6.5906631476038475
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.Omni.freezethaw.1week.II')	4.614694629632199
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.Omni.heat.1week.II')	4.300767537057221
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.RNA.4C.4weeks.II')	4.5201702073381975
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.RNA.amb.4weeks.II')	4.287584080267359
('10394.H1.Omni.freezethaw.1week.II', '10394.H10.RNA.freezethaw.1week.II')	4.3150372711342655
('10394.H1.Omni.heat.1week.II', '10394.H1.RNA.4C.4weeks.II')	2.5258775764376633
('10394.H1.Omni.heat.1week.II', '10394.H1.RNA.amb.4weeks.II')	2.370677294455154
('10394.H1.Omni.heat.1week.II', '10394.H1.RNA.freezethaw.1week.II')	1.0342829444892592
('10394.H1.Omni.heat.1week.II', '10394.H10.70etoh.4C.4weeks.II')	6.414456092783859
('10394.H1.Omni.heat.1week.II', '10394.H10.70etoh.amb.4weeks.II')	4.076888931632173
('10394.H1.Omni.heat.1week.II', '10394.H10.70etoh.freezethaw.1week.II')	2.8985458486399196
('10394.H1.Omni.heat.1week.II', '10394.H10.95etoh.4C.4weeks.II')	4.655912787109044
('10394.H1.Omni.heat.1week.II', '10394.H10.95etoh.amb.4weeks.II')	4.307461734831315
('10394.H1.Omni.heat.1week.II', '10394.H10.95etoh.freezethaw.1week.II')	6.222841862683862
('10394.H1.Omni.heat.1week.II', '10394.H10.FTA.4C.1week.II')	2.575437019851273
('10394.H1.Omni.heat.1week.II', '10394.H10.FTA.4C.4weeks.II')	2.7011967247366404
('10394.H1.Omni.heat.1week.II', '10394.H10.FTA.amb.1week.II')	4.225277173812756
('10394.H1.Omni.heat.1week.II', '10394.H10.FTA.amb.4weeks.II')	4.098327246876953
('10394.H1.Omni.heat.1week.II', '10394.H10.FTA.heat.1week.II')	2.623849368572288
('10394.H1.Omni.heat.1week.II', '10394.H10.None.4C.1week.II')	6.3665121677553
('10394.H1.Omni.heat.1week.II', '10394.H10.None.4C.4weeks.II')	2.7461212083103153
('10394.H1.Omni.heat.1week.II', '10394.H10.None.amb.4weeks.II')	3.1293878075194836
('10394.H1.Omni.heat.1week.II', '10394.H10.None.freezethaw.1week.II')	8.646683721442507
('10394.H1.Omni.heat.1week.II', '10394.H10.Omni.4C.1week.II')	6.598127050379478
('10394.H1.Omni.heat.1week.II', '10394.H10.Omni.4C.4weeks.II')	4.0094191723073065
('10394.H1.Omni.heat.1week.II', '10394.H10.Omni.amb.1week.II')	2.4997163092177326
('10394.H1.Omni.heat.1week.II', '10394.H10.Omni.amb.4weeks.II')	6.480308497212787
('10394.H1.Omni.heat.1week.II', '10394.H10.Omni.freezethaw.1week.II')	4.293456379411082
('10394.H1.Omni.heat.1week.II', '10394.H10.Omni.heat.1week.II')	3.9977695666614963
('10394.H1.Omni.heat.1week.II', '10394.H10.RNA.4C.4weeks.II')	4.280734275494655
('10394.H1.Omni.heat.1week.II', '10394.H10.RNA.amb.4weeks.II')	4.0638579358364195
('10394.H1.Omni.heat.1week.II', '10394.H10.RNA.freezethaw.1week.II')	4.1507339967398424
('10394.H1.RNA.4C.4weeks.II', '10394.H1.RNA.amb.4weeks.II')	0.9242777396396549
('10394.H1.RNA.4C.4weeks.II', '10394.H1.RNA.freezethaw.1week.II')	2.7966837172768484
('10394.H1.RNA.4C.4weeks.II', '10394.H10.70etoh.4C.4weeks.II')	5.648618083985009
('10394.H1.RNA.4C.4weeks.II', '10394.H10.70etoh.amb.4weeks.II')	2.5527850207699023
('10394.H1.RNA.4C.4weeks.II', '10394.H10.70etoh.freezethaw.1week.II')	3.0313192847660346
('10394.H1.RNA.4C.4weeks.II', '10394.H10.95etoh.4C.4weeks.II')	4.771429101710289
('10394.H1.RNA.4C.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	2.802559779380951
('10394.H1.RNA.4C.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	5.535496901291899
('10394.H1.RNA.4C.4weeks.II', '10394.H10.FTA.4C.1week.II')	3.0354373705352975
('10394.H1.RNA.4C.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	3.170216439934154
('10394.H1.RNA.4C.4weeks.II', '10394.H10.FTA.amb.1week.II')	2.7627853962779363
('10394.H1.RNA.4C.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	2.573182011547483
('10394.H1.RNA.4C.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.888336128850978
('10394.H1.RNA.4C.4weeks.II', '10394.H10.None.4C.1week.II')	5.550890815831296
('10394.H1.RNA.4C.4weeks.II', '10394.H10.None.4C.4weeks.II')	2.8573507874263013
('10394.H1.RNA.4C.4weeks.II', '10394.H10.None.amb.4weeks.II')	4.053606878705212
('10394.H1.RNA.4C.4weeks.II', '10394.H10.None.freezethaw.1week.II')	8.607456081478313
('10394.H1.RNA.4C.4weeks.II', '10394.H10.Omni.4C.1week.II')	5.790769778299863
('10394.H1.RNA.4C.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	2.522306363450644
('10394.H1.RNA.4C.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.8921053710465725
('10394.H1.RNA.4C.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	5.616909708325294
('10394.H1.RNA.4C.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	2.8569139322789074
('10394.H1.RNA.4C.4weeks.II', '10394.H10.Omni.heat.1week.II')	2.561975813459247
('10394.H1.RNA.4C.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	2.745678741995411
('10394.H1.RNA.4C.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	2.560096406617184
('10394.H1.RNA.4C.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	2.6812018050005237
('10394.H1.RNA.amb.4weeks.II', '10394.H1.RNA.freezethaw.1week.II')	2.56607239635017
('10394.H1.RNA.amb.4weeks.II', '10394.H10.70etoh.4C.4weeks.II')	5.706940768594193
('10394.H1.RNA.amb.4weeks.II', '10394.H10.70etoh.amb.4weeks.II')	2.646248615279586
('10394.H1.RNA.amb.4weeks.II', '10394.H10.70etoh.freezethaw.1week.II')	3.1485885993727742
('10394.H1.RNA.amb.4weeks.II', '10394.H10.95etoh.4C.4weeks.II')	4.820464196053199
('10394.H1.RNA.amb.4weeks.II', '10394.H10.95etoh.amb.4weeks.II')	2.8733910044080773
('10394.H1.RNA.amb.4weeks.II', '10394.H10.95etoh.freezethaw.1week.II')	5.492652272024526
('10394.H1.RNA.amb.4weeks.II', '10394.H10.FTA.4C.1week.II')	2.807671592586365
('10394.H1.RNA.amb.4weeks.II', '10394.H10.FTA.4C.4weeks.II')	2.9862270000042583
('10394.H1.RNA.amb.4weeks.II', '10394.H10.FTA.amb.1week.II')	2.845036891043311
('10394.H1.RNA.amb.4weeks.II', '10394.H10.FTA.amb.4weeks.II')	2.7124438064539054
('10394.H1.RNA.amb.4weeks.II', '10394.H10.FTA.heat.1week.II')	2.9329121693354003
('10394.H1.RNA.amb.4weeks.II', '10394.H10.None.4C.1week.II')	5.660169991069582
('10394.H1.RNA.amb.4weeks.II', '10394.H10.None.4C.4weeks.II')	3.023555032330668
('10394.H1.RNA.amb.4weeks.II', '10394.H10.None.amb.4weeks.II')	4.194328873640104
('10394.H1.RNA.amb.4weeks.II', '10394.H10.None.freezethaw.1week.II')	8.391090964033426
('10394.H1.RNA.amb.4weeks.II', '10394.H10.Omni.4C.1week.II')	5.926538751074125
('10394.H1.RNA.amb.4weeks.II', '10394.H10.Omni.4C.4weeks.II')	2.734313297479335
('10394.H1.RNA.amb.4weeks.II', '10394.H10.Omni.amb.1week.II')	2.7883276124546867
('10394.H1.RNA.amb.4weeks.II', '10394.H10.Omni.amb.4weeks.II')	5.77820089147845
('10394.H1.RNA.amb.4weeks.II', '10394.H10.Omni.freezethaw.1week.II')	2.932984866213714
('10394.H1.RNA.amb.4weeks.II', '10394.H10.Omni.heat.1week.II')	2.6753733936653714
('10394.H1.RNA.amb.4weeks.II', '10394.H10.RNA.4C.4weeks.II')	2.793127727203267
('10394.H1.RNA.amb.4weeks.II', '10394.H10.RNA.amb.4weeks.II')	2.608357907236675
('10394.H1.RNA.amb.4weeks.II', '10394.H10.RNA.freezethaw.1week.II')	2.6662679965928566
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.70etoh.4C.4weeks.II')	6.5953791185402455
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.70etoh.amb.4weeks.II')	4.229609205072117
('10394.H1.RNA.freezethaw.1week.II', '10394.H10.70etoh.freezethaw.1week.II')	3.0428405951461044
